id,cluster_kmeans
32417468,12
32439197,0
32460547,6
32477606,12
32479285,5
32493781,5
32516540,1
32581583,5
32600127,13
32600728,2
32609989,0
32629709,2
32681005,3
32755955,6
32763687,9
32812051,5
32816116,5
32829961,6
32833654,5
32833797,5
32834314,6
32841934,4
32878294,2
32889465,5
32909355,13
32920941,7
32927235,0
32930209,5
32938107,4
32967835,4
33011026,1
33029804,2
33057055,2
33063931,6
33151313,13
33155475,5
33155820,2
33165011,5
33221216,7
33225238,6
33236648,12
33244835,3
33261564,3
33286438,2
33288753,3
33289593,1
33300943,13
33305788,2
33332545,2
33382190,3
33420759,6
33424534,3
33428310,0
33461634,0
33463481,2
33485010,2
33520155,5
33521933,6
33535572,3
33607751,1
33610422,12
33616328,6
33673979,6
33678731,2
33725021,13
33727751,9
33741356,10
33773082,4
33820704,3
33823069,6
33864488,13
33873577,0
33874452,5
33891566,13
33893199,4
33895003,3
33901941,0
33978089,3
33996547,1
34018250,6
34037440,5
34050958,12
34059575,1
34073730,5
34074811,12
34084764,6
34087027,5
34087875,12
34122462,3
34139356,2
34141643,2
34147658,7
34221940,6
34228087,9
34240455,12
34278670,10
34289190,13
34299268,13
34303658,9
34306694,9
34326519,1
34338680,13
34349970,12
34366870,3
34430585,1
34444348,12
34462736,2
34496860,6
34502695,4
34537533,1
34551988,6
34552183,5
34573185,2
34590239,6
34631114,9
34633440,12
34637201,5
34643295,12
34650876,2
34668853,3
34668856,9
34679434,0
34679915,4
34680118,2
34681260,1
34695860,0
34727516,1
34733837,0
34780788,4
34797773,4
34813295,2
34815426,3
34826202,3
34827486,3
34831694,12
34835494,0
34839431,13
34839549,5
34839631,5
34851357,5
35301235,1
34857545,10
34864156,9
34874965,2
34879870,13
34927717,6
34970196,6
34971525,10
35047859,5
35081964,5
35100201,9
35108093,6
35108455,2
35108640,2
35108665,2
35110807,12
35138897,2
35150351,6
35150933,13
35215509,0
35241532,12
35242030,4
35242556,3
35248913,3
35250183,2
35285644,2
35297865,0
35300098,2
35303506,3
35306318,9
35308031,2
35328285,2
35339913,3
35345600,4
35373980,4
35390351,5
35394954,6
35406534,5
35418072,2
35420318,5
35436045,7
35446966,1
35459957,13
35461648,5
35464500,3
35485479,0
35495387,1
35501611,3
35501907,2
35531008,2
35531091,2
35540603,6
35540666,6
35543420,6
35554903,1
35568596,3
35593263,3
35599125,2
35605428,5
35605707,13
35609208,2
35627869,1
35738938,6
35752559,2
35753718,0
35758056,5
35762523,9
35762532,12
35767193,3
35786920,0
35798930,5
35816652,5
35819638,13
35819908,12
35825555,5
35833605,0
35833991,0
35854828,6
35855852,3
35859059,3
35876462,6
35901571,13
35953127,5
35955966,13
35956569,13
35960583,2
35962958,2
35965188,9
35967671,0
35981733,13
36065973,5
36066954,9
36068428,13
36069751,9
36073710,5
36085307,10
36086051,10
36087280,3
36088818,0
36091448,7
36105587,12
36121253,13
36121961,10
36130831,12
36156776,1
36163350,10
36174173,5
36174710,5
36175572,5
36192142,3
36193321,3
36199027,0
36203815,12
36207432,13
36220839,13
36231926,0
36234120,5
36256882,5
36263885,3
36268823,13
36271281,2
36293279,6
36295811,9
36302048,2
36311728,1
36329817,12
36330387,5
36339863,2
36345548,2
36348361,13
36362678,0
36402287,2
36406180,3
36407656,1
36413710,13
36436411,7
36462312,5
36464393,4
36474562,2
36499115,3
36502822,2
36520520,5
36576621,2
36589031,2
36593579,2
36632574,2
36633838,12
36694592,3
36759783,3
36765504,9
36780015,2
36782701,5
36790804,0
36790893,0
36790954,0
36791627,0
36791712,0
36792486,14
36793086,12
36803462,9
36822166,14
36848263,13
36855969,1
36863333,5
36930175,3
36933054,5
36938055,5
36945122,3
36957089,3
36964183,12
36964237,5
36965766,3
36969673,5
37008642,2
37028924,1
37048556,12
37118191,12
37134521,1
37136694,2
37142589,0
37182790,2
37197119,6
37243708,3
37276973,2
37319675,5
37323296,1
37329437,2
37345220,6
37347614,1
37362636,13
37391878,2
37414095,2
37441665,1
37444784,3
37445050,5
37454471,0
37477198,3
37477308,5
37477332,0
37485741,12
37508843,1
37547643,3
37570188,0
37584212,3
37612212,0
37653914,5
37670547,10
37707399,2
37714768,13
37730406,9
37760450,5
37769590,2
37816890,5
37829560,5
37866993,9
37868253,9
37877917,2
37894086,2
37910434,13
37910944,5
37927783,3
37938355,9
37958657,2
37962821,9
37966600,3
37986624,6
37987222,3
38011969,2
38020341,6
38055832,7
38082730,3
38085337,3
38096336,3
38114067,12
38121497,10
38144008,2
38870418,3
38154172,12
38171118,12
38200540,2
38231989,6
38354691,4
38399137,6
38409238,4
38432581,7
38442852,7
38455539,0
38482485,9
38516061,13
38516949,2
38542262,14
38568431,4
38573373,1
38616574,6
38667633,0
38672299,6
38684053,12
38690307,0
38699279,3
38713191,12
38741422,6
38744900,6
38769291,4
38779595,3
38785247,3
38787712,6
38814372,3
38840556,3
38844661,0
38875841,5
38888728,5
38901113,9
38942394,3
38990635,5
38999863,6
39000504,0
39017144,13
39018897,3
39019371,13
39022975,3
39046370,2
39053728,3
39068921,7
39132092,2
39166241,9
39170363,7
39172301,9
39172951,5
39182079,0
39184348,6
39186014,10
39211953,1
39264855,5
39317041,3
39332658,1
39334388,13
39349232,0
39350143,1
39378341,12
39432199,5
39432201,5
39432202,5
39432598,5
39434133,2
39460463,3
39468365,2
39491389,3
39497469,2
39502817,6
39504720,3
39515193,5
39516702,4
39519552,12
39523940,2
39545157,3
39566513,5
39597735,0
39602150,2
39619605,1
39636031,2
39639315,1
39680207,9
39691383,5
39694083,5
39717204,6
39736975,0
39744996,5
39766402,12
39768534,2
39805913,5
39827594,3
39837590,3
39850412,5
39863230,5
39867227,1
39870073,2
39883862,7
39889400,1
39930849,6
39934643,2
39960634,12
39981379,3
40000851,1
40019855,12
40024517,2
40027153,3
40029749,7
40055046,6
40057545,3
40060456,9
40063167,3
40078506,1
40101001,12
40116065,6
40269366,5
40273455,13
40319095,5
40344129,7
40391333,0
40412670,13
40422307,12
40440545,10
40482516,3
40483997,10
40499292,1
40526942,2
40539820,1
40552824,2
40578425,13
40637112,2
40649190,5
40658209,0
40672988,7
40693975,0
40705454,1
40712100,7
40746576,3
40780623,2
40839070,4
40851876,12
40856675,9
40857028,4
40867010,0
40917017,5
40953729,13
40996328,13
41018820,5
41080457,12
41097962,7
41145617,2
41151411,4
41154509,1
41165535,9
41195001,3
41210345,2
41220724,7
41229500,2
41234622,12
41277576,5
41277676,4
41306400,0
41336123,13
41338792,6
41346231,4
41347719,3
41403459,0
41425759,0
41432687,10
41443681,1
41479114,13
41488558,0
41489671,12
41490508,5
41490652,13
41495893,5
41501330,13
41512691,5
41522390,13
41553606,3
41558016,2
41587796,10
41674091,1
41741807,2
41745803,0
41771998,2
41827395,13
41846178,2
41853497,5
41855354,4
41866688,5
41892588,13
41900368,13
41907728,3
41920314,5
41924223,6
41933481,4
41935704,0
41976955,13
41988010,2
41988355,2
42001150,3
42014931,12
42015663,7
42018866,2
42065193,1
42104728,3
42107267,2
42110411,7
42136485,5
42151358,6
42183235,9
42213659,12
42213811,7
42229728,0
42311044,1
42320759,2
42321700,12
42324905,3
42348656,3
42358426,5
42382123,6
42394463,3
42398771,5
42401121,2
42423461,2
42425224,12
42437312,0
42464637,5
42490553,10
42501577,2
42503198,3
42529588,5
42535948,6
42553133,1
42560285,2
42560289,2
42560475,2
42560481,2
42575957,5
42598221,13
42614261,6
42619019,3
42629998,3
42632380,5
42634248,2
42635059,6
42654053,3
42656576,6
42659121,3
42673182,10
42673858,9
42674006,1
42683473,5
42707348,3
42733196,10
42753424,2
42770930,2
42775044,3
42775512,1
42784884,2
42787807,5
42789524,5
42798737,5
42825607,3
42848426,12
42868505,1
42958598,2
42972232,5
42996804,1
43006770,1
43006786,1
43006789,1
43006791,1
43083571,2
43181327,12
43224854,9
43227934,5
43232514,7
43244874,0
43299462,12
43316960,4
43322124,9
43338450,9
43339318,12
43347010,5
43353113,9
43360227,3
43388972,12
43396224,5
43401947,13
43404880,0
43409596,1
43417982,0
43418294,9
43445682,5
43446520,5
43532572,5
43534031,6
43534544,4
43543605,1
43555310,12
43573799,3
43607375,10
43620810,3
43625680,12
43632630,5
43648169,13
43652713,1
43662001,5
43664211,2
43664495,2
43684643,6
43688611,0
43696119,2
43696715,13
43708052,5
43718646,3
43725464,6
43748977,3
43772140,0
43781488,6
43783612,6
43788681,1
43799672,5
43808880,9
43811226,13
43833455,1
43836994,3
43840114,1
43880820,12
43884716,13
43888075,6
43905622,9
43916532,12
43923475,2
43933302,13
43933650,0
43934139,12
43949205,12
43949833,0
43949924,0
43955182,9
43962170,2
43976237,7
43984357,10
43985115,7
43990451,7
43996476,2
43997424,3
44006851,0
44007344,3
44026551,5
44028769,13
44031726,2
44037948,6
44040381,2
44061485,2
44069443,0
44078335,9
44080354,10
44096534,5
44101809,12
44102088,0
44112695,9
44116869,3
44124835,2
44126415,6
44134368,6
44136037,0
44151435,3
44160321,3
44200815,2
44218417,13
44226456,8
44231951,2
44244189,13
44254299,3
44265325,1
44271385,3
44274597,5
44304376,3
44347290,2
44348286,9
44348973,9
44350147,3
44351045,2
44367193,3
44372386,9
44404621,13
44413480,1
44415770,5
44432434,2
44441770,2
44455228,0
44462048,6
44466591,13
44469468,13
44470091,2
44470634,0
44482063,6
44482265,1
44488502,5
44489486,6
44514822,13
44552095,4
44564296,9
44568277,5
44584516,12
44627414,6
44659470,5
44682317,10
44703590,5
44799516,1
44956585,12
44981100,0
44985636,13
44995362,4
45023109,2
45054023,3
45064822,12
45075447,2
45078111,13
45088128,3
45096004,1
45108833,2
45114764,0
45115301,1
45129905,2
45138558,7
45146971,2
45169670,0
45196533,1
45198429,5
45244538,2
45295534,12
45309114,6
45313780,9
45330030,1
45364245,12
45371604,6
45373586,5
45391881,3
45408214,5
45414966,5
45426520,0
45436895,6
45476625,2
45522651,5
45524122,2
45560336,5
45566738,2
45588192,5
45593419,6
45617721,7
45633936,3
45717686,6
45735446,2
45762755,3
45870613,3
45870883,2
45902478,13
45905475,12
45933259,5
46032652,4
46067960,5
46082682,6
46119900,12
46138826,0
46185657,2
46240482,12
46256861,0
46347773,13
46347814,13
46375181,7
46429725,13
46441630,3
46449357,13
46451370,5
46527141,5
46576467,5
46773565,6
46944452,3
46996606,1
47016851,5
47154775,2
47344603,10
47359047,2
47388504,7
47405423,6
47422441,3
47436809,1
47440531,2
47473597,5
47494132,2
47533972,2
47543088,2
47544093,13
47711008,9
47752938,12
47765356,3
47784762,3
47806770,0
47820733,6
47822656,13
47822725,13
47823103,13
47823127,13
47828410,6
47877714,6
47901996,4
47904939,5
47987248,9
48020270,0
48029041,4
48050700,4
48084627,12
48085536,6
48098861,0
48099546,0
48101991,1
48101993,1
48113950,1
48115404,3
48133196,13
48165636,3
48205791,3
48208848,2
48208995,0
48277851,0
48278906,2
48297171,5
48356091,13
48374428,6
48389942,10
48408343,2
48412103,2
48493563,5
48620394,9
48639271,5
48652597,3
48674575,1
48693859,3
48763033,2
48792569,5
48895261,6
48915566,2
48959857,2
48986679,3
48997382,2
49034623,5
49054092,5
49126131,6
49142404,5
49153174,1
49164899,5
49207523,5
49219140,2
49220882,1
49229425,5
49236934,1
49243426,13
49264866,2
49267203,9
49286470,1
49299672,12
49353149,6
49386688,2
49421353,6
49421682,2
49454865,13
49463771,5
49495230,2
49508878,6
49541948,6
49557477,9
49568523,7
49569151,3
49578456,3
49644383,9
49680974,1
49702068,6
49729787,5
49738832,12
49770807,0
49782914,2
49805374,1
49821798,3
49822998,2
49834715,3
49854516,9
49922503,2
49958882,10
49967126,0
49972352,3
49974710,2
49976620,5
49978035,2
49993770,5
50000305,9
50015425,6
50015520,2
50016050,5
50018905,12
50025649,1
50028075,3
50028416,4
50029291,3
50051850,0
50058572,3
50062429,3
50080112,3
50107830,0
50114490,3
50129088,6
50141504,13
50148186,10
50152169,1
50154846,6
50163453,5
50170953,3
50171635,2
50201985,13
50205522,0
50211203,12
50214188,6
50222732,3
50226619,12
50228458,3
50236165,3
50256731,9
50256745,5
50272284,3
50276037,12
50277474,5
50284834,12
50287293,10
50306346,2
50318314,12
50322401,2
50325933,0
50327398,5
50334698,2
50357617,3
50365931,1
50372136,9
50374741,3
50376084,3
50377357,5
50377910,7
50387448,6
50387727,6
50388285,0
50388425,2
50398341,12
50405075,5
50405452,4
50405501,3
50409454,6
50411272,12
50416765,3
50417017,13
50437911,5
50449694,9
50474550,3
50477639,13
50489226,2
50495208,9
50512623,9
50514214,10
50524067,5
50529784,5
50532532,5
50537558,1
50541267,4
50546378,3
50566906,3
50570125,3
50603524,6
50617299,5
50619230,3
50629328,2
50634861,12
50668030,1
50670754,2
50687781,13
50693996,5
50700184,1
50701887,2
50704599,3
50705458,2
50722688,1
50722732,4
50726918,7
50736241,5
50739132,12
50759789,9
50760932,4
50762018,3
50768964,13
50788990,9
50789768,5
50791449,5
50801312,0
50827868,14
50835462,2
50836833,6
50842627,5
50843364,6
50848330,2
50851323,3
50860328,6
50864649,0
50864811,12
50868525,5
50869924,5
50871426,6
50871519,3
50875582,4
50881543,3
50884867,12
50894827,5
50906339,1
50906600,9
50913061,3
50914899,5
50926027,2
50928608,5
50946842,13
50951312,2
50959220,3
50963395,3
50965826,12
50966295,2
50969889,10
50976610,4
50978224,4
50981118,2
50983274,2
50986092,2
50991322,2
50998643,10
51005133,13
51006623,5
51008408,2
51015049,2
51016765,2
51023509,5
51037165,7
51037280,5
51074112,3
51074407,0
51079958,4
51097627,3
51100802,3
51114146,1
51115016,3
51120729,13
51121226,5
51137265,2
51139158,13
51140334,5
51146959,9
51163483,3
51163991,5
51167623,2
51178844,9
51181720,4
51182772,0
51183659,1
51184190,5
51201597,13
51202697,12
51204969,2
51206160,1
51208582,13
51222504,6
51224732,10
51254380,3
51257822,7
51260284,5
51263487,12
51264120,3
51265734,12
51272897,5
51280407,0
51295626,6
51298720,5
51301267,2
51338266,0
51338378,10
51338389,12
51350079,2
51355824,4
51359060,12
51397666,3
51399907,5
51400685,12
51402472,2
51416217,5
51417703,4
51444788,13
51449045,3
51457760,5
51460594,2
51477642,0
51478110,2
51481493,2
51482128,1
51511442,6
51516910,5
51518343,1
51538642,6
51554866,2
51556721,2
51566387,3
51572892,12
51573833,1
51578089,3
51592189,3
51599558,6
51602065,3
51609889,2
51639737,6
51651000,6
51666065,3
51674166,13
51678490,5
51685242,5
51685439,6
51688588,4
51690270,12
51707291,2
51708603,6
51708938,6
51729496,0
51765377,1
51766649,0
51766662,13
51812478,7
51816007,5
51829231,1
51836599,3
51853868,7
51866351,0
51915360,13
51952830,3
51955396,12
51996815,6
51998414,3
52018355,10
52019976,13
52022105,3
52024108,2
52051303,2
52086889,12
52098703,3
52099075,3
52108738,3
52166367,3
52183988,2
52196102,1
52200756,6
52214331,9
52215455,3
52216533,2
52216577,13
52218049,5
52230342,13
52251819,3
52253951,6
52304149,5
52331015,2
52344712,12
52366625,9
52382003,1
52383544,12
52384099,1
52396639,12
52405096,3
52416393,5
52419808,7
52434059,5
52434161,5
52434349,0
52454361,1
52462193,10
52467428,2
52477945,5
52484401,5
52489891,6
52506352,0
52510275,13
52511123,12
52544342,1
52547377,7
52561273,12
52587027,6
52591517,6
52595524,3
52596303,6
52596707,10
52606404,4
52609535,13
52612736,2
52622796,3
52624546,6
52628229,5
52631569,3
52632407,5
52665436,5
52666998,9
52683963,6
52685428,13
52697244,2
52701140,13
52710813,12
52718531,6
52726273,2
52733065,1
52744142,5
52744803,13
52752488,2
52795544,13
52806263,1
52806688,3
52826452,6
52831650,3
52833237,12
52837641,3
52850400,3
52855974,4
52910426,0
52921747,2
52927342,5
52963612,13
52979656,2
52981181,2
53000281,5
53006683,7
53024528,5
53039086,3
53039217,5
53056556,1
53057044,3
53057917,3
53092369,5
53092885,2
53101501,1
53106995,3
53111836,13
53159895,9
53162646,12
53177223,2
53198935,5
53202069,12
53204125,9
53246568,0
53254824,3
53270457,2
53285681,4
53301185,0
53308290,2
53319846,2
53333599,10
53339546,5
53351741,5
53355858,5
53376413,12
53390809,3
53391324,12
53391745,0
53394342,3
53395530,3
53399408,3
53422911,2
53425005,3
53440467,5
53453848,3
53492246,5
53493239,7
53493607,5
53505485,12
53514869,2
53515043,2
53543846,2
53551383,5
53555986,6
53565690,13
53566290,5
53566888,5
53568132,3
53570025,3
53570381,3
53577158,2
53582293,3
53588705,5
53590752,10
53600924,5
53603068,9
53626176,5
53635214,13
53665806,6
53697876,2
53704248,4
53706438,2
53715412,5
53738449,0
53743402,5
53748512,5
53794080,3
53822487,2
53822551,3
53824881,3
53826899,13
53838904,12
53844258,5
53846921,3
53869483,3
53899655,12
53915922,6
53945181,3
53945356,9
53945694,5
53946302,9
53946530,2
53946728,2
53947388,5
53976664,0
53999861,2
54008785,3
54016151,2
54016243,2
54016433,2
54016518,2
54016610,2
54030309,1
54031863,12
54035461,6
54044103,5
54122768,12
54136504,6
54154779,3
54177660,7
54199160,5
54205562,12
54221818,1
54222481,1
54238289,3
54241457,5
54262134,12
54262152,5
54271491,2
54271975,2
